time	n.risk	n.event	n.censor	estimate	std.error	conf.high	conf.low	strata
505	156	1	0	0.8443561952440548	0.03146851059306065	0.898073205206934	0.793852194134599	clusterID=1
524	155	1	0	0.8389087359198996	0.03212725866341941	0.8934319702868411	0.7877128764227851	clusterID=1
555	154	1	0	0.8334612765957444	0.03278112213055045	0.8887687350025791	0.7815955627451185	clusterID=1
562	153	1	0	0.8280138172715893	0.03343054926471919	0.8840843833094	0.7754993692188423	clusterID=1
578	152	1	0	0.8225663579474342	0.034075956509115844	0.8793797287363263	0.7694234823893503	clusterID=1
600	151	1	0	0.8171188986232789	0.034717732103154875	0.8746555218865836	0.7633671517298197	clusterID=1
601	150	2	0	0.8062239799749685	0.035991818688092446	0.8651511772571557	0.7513104333365249	clusterID=1
613	148	1	0	0.8007765206508133	0.03662479138718933	0.8603722803986846	0.7453088048448973	clusterID=1
622	147	1	0	0.795329061326658	0.03725546032748642	0.8555763223635993	0.739324241750025	clusterID=1
626	146	2	0	0.7844341426783477	0.03851102050276269	0.8459352615563233	0.7274042733098016	clusterID=1
634	144	1	0	0.7789866833541925	0.03913644399695451	0.8410910952662087	0.721467931664529	clusterID=1
665	143	2	0	0.7680917647058821	0.04038381900316075	0.8313576123925359	0.7096404125189352	clusterID=1
694	141	1	0	0.7626443053817269	0.0410062360937566	0.8264690664685996	0.7037484645570515	clusterID=1
699	140	1	0	0.7571968460575718	0.04162810180678805	0.8215664594629579	0.6978705825628762	clusterID=1
730	139	1	0	0.7517493867334166	0.04224962801391234	0.8166501215594733	0.6920064364588626	clusterID=1
739	138	1	0	0.7463019274092614	0.04287101968360986	0.8117203638175003	0.6861557152950787	clusterID=1
762	137	1	0	0.7408544680851062	0.04349247558130431	0.8067774795570187	0.6803181258641898	clusterID=1
770	136	1	0	0.7354070087609511	0.04411418890931999	0.8018217456122484	0.6744933914479609	clusterID=1
783	135	1	0	0.7299595494367959	0.044736347893898784	0.796853423468578	0.6686812506804538	clusterID=1
799	134	1	0	0.7245120901126406	0.04535913632556253	0.7918727602956853	0.6628814565150376	clusterID=1
827	133	1	0	0.7190646307884854	0.04598273405831083	0.7868799898880708	0.6570937752839905	clusterID=1
864	132	1	0	0.7136171714643302	0.04660731747246676	0.7818753335228146	0.651317985840887	clusterID=1
887	131	1	0	0.708169712140175	0.04723305990540371	0.7768590007431428	0.6455538787771777	clusterID=1
934	130	1	0	0.7027222528160199	0.04786013205389102	0.771831190075359	0.6398012557054183	clusterID=1
946	129	0	1	0.7027222528160199	0.04786013205389102	0.771831190075359	0.6398012557054183	clusterID=1
988	128	1	0	0.6972322352158947	0.04849853593921556	0.7667600664016433	0.6340090089792277	clusterID=1
1006	127	1	0	0.6917422176157696	0.049138581346268265	0.7616774849611635	0.6282282266179641	clusterID=1
1016	126	0	1	0.6917422176157696	0.049138581346268265	0.7616774849611635	0.6282282266179641	clusterID=1
1024	125	0	1	0.6917422176157696	0.049138581346268265	0.7616774849611635	0.6282282266179641	clusterID=1
1049	124	1	0	0.6861636513446747	0.049801258503220314	0.7565168685565318	0.6223530181488262	clusterID=1
1066	123	1	0	0.6805850850735797	0.050465883120846856	0.7513444192489162	0.6164896499632582	clusterID=1
1069	122	1	0	0.6750065188024849	0.051132639845884356	0.7461603181812282	0.6106379411015321	clusterID=1
1078	121	1	0	0.66942795253139	0.05180171214375929	0.7409647369006976	0.6047977202057144	clusterID=1
1097	120	1	0	0.6638493862602951	0.05247328265154926	0.7357578378834139	0.5989688249953811	clusterID=1
1100	119	1	0	0.6582708199892002	0.05314753351641077	0.7305397750170171	0.5931511017851976	clusterID=1
1108	118	1	0	0.6526922537181054	0.053824646721554174	0.72531069404531745	0.5873444050405835	clusterID=1
1118	117	1	0	0.6471136874470105	0.05450480440166701	0.7200707329782049	0.581548596968101	clusterID=1
1138	116	1	0	0.6415351211759156	0.05518818914953279	0.7148200224698583	0.5757635471375611	clusterID=1
1145	115	1	0	0.6359565549048207	0.055874984315460605	0.7095586861679419	0.5699891321331568	clusterID=1
1156	114	1	0	0.6303779886337257	0.05656537430102853	0.7042868410362	0.5642252352312184	clusterID=1
1179	113	1	0	0.6247994223626309	0.05725954484854899	0.6990045976526109	0.5584717461024257	clusterID=1
1243	112	0	1	0.6247994223626309	0.05725954484854899	0.6990045976526109	0.5584717461024257	clusterID=1
1245	111	1	0	0.6191705987377423	0.05797029893111709	0.6936729088914737	0.5526700342873466	clusterID=1
1247	110	1	0	0.6135417751128538	0.058685248520045384	0.6883306569073665	0.5468788961106682	clusterID=1
1257	109	1	0	0.6079129514879653	0.05940459347990897	0.6829779421795678	0.541098231382772	clusterID=1
1302	108	1	0	0.6022841278630767	0.06012853615195824	0.6776148593360561	0.5353279457761814	clusterID=1
1344	107	1	0	0.5966553042381881	0.06085728166296066	0.6722414973796954	0.5295679505998874	clusterID=1
1360	106	1	0	0.5910264806132995	0.061591038236609615	0.6668579398970487	0.523818162591077	clusterID=1
1367	105	1	0	0.585397656988411	0.062330017508730094	0.6614642652510391	0.5180785037230444	clusterID=1
1368	104	1	0	0.5797688333635224	0.06307443484750105	0.6560605467585554	0.5123489010281906	clusterID=1
1396	103	1	0	0.5741400097386338	0.063824509679914	0.6506468528539948	0.506629286435124	clusterID=1
1401	102	0	1	0.5741400097386338	0.063824509679914	0.6506468528539948	0.506629286435124	clusterID=1
1403	101	1	0	0.5684554551867661	0.0645954947103243	0.6451790004191907	0.5008557382085272	clusterID=1
1439	100	1	0	0.5627709006348984	0.065372685717214	0.6397009035109887	0.495092448460133	clusterID=1
1444	99	1	0	0.5570863460830308	0.06615632675356603	0.6342126229207969	0.48933935682781177	clusterID=1
1482	98	1	0	0.5514017915311631	0.06694666748529757	0.6287142146971492	0.4835964077100338	clusterID=1
1497	97	1	0	0.5457172369792954	0.06774396359483405	0.6232057302676183	0.4778635501448799	clusterID=1
1499	96	1	0	0.5400326824274277	0.06854847719931653	0.6176872165494199	0.47214073770042136	clusterID=1
1522	95	1	0	0.5343481278755601	0.06936047728506459	0.6121587160492747	0.46642792837590313	clusterID=1
1523	94	1	0	0.5286635733236924	0.07018024015999479	0.606620266953036	0.4607250845132292	clusterID=1
1545	93	1	0	0.5229790187718247	0.07100804992578545	0.6010719032055325	0.45503217271830576	clusterID=1
1547	92	1	0	0.5172944642199571	0.07184419897168123	0.5955136545810221	0.4493491637918526	clusterID=1
1570	91	0	1	0.5172944642199571	0.07184419897168123	0.5955136545810221	0.4493491637918526	clusterID=1
1610	90	1	0	0.5115467479508464	0.07270785976049074	0.589894531990554	0.4436048499315079	clusterID=1
1612	89	1	0	0.5057990316817358	0.07358066443304094	0.5842651314723897	0.43787083409455746	clusterID=1
1615	88	0	1	0.5057990316817358	0.07358066443304094	0.5842651314723897	0.43787083409455746	clusterID=1
1635	87	1	0	0.4999852497083825	0.07448334230946368	0.5785721545246939	0.43207272934059604	clusterID=1
1666	86	1	0	0.4941714677350292	0.07539606877813657	0.5728684659352223	0.4262853587598357	clusterID=1
1680	85	1	0	0.48835768576167593	0.07631921913650888	0.5671540845293811	0.42050870433279014	clusterID=1
1682	84	1	0	0.4825439037883227	0.07725318165570202	0.5614290244315501	0.4147427527798986	clusterID=1
1697	83	1	0	0.4767301218149694	0.07819835839750135	0.5556932950964697	0.40898749553251423	clusterID=1
1721	82	1	0	0.47091633984161607	0.07915516608023912	0.5499469013303949	0.40324292871430334	clusterID=1
1724	81	1	0	0.46510255786826277	0.08012403699792314	0.544189843302122	0.39750905313296064	clusterID=1
1733	80	1	0	0.4592887758949095	0.08110541999734558	0.5384221165439508	0.39178587428220013	clusterID=1
1758	79	1	0	0.45347499392155627	0.08209978151832913	0.5326437119425882	0.38607340235403104	clusterID=1
1787	78	1	0	0.447661211948203	0.08310760670274138	0.5268546157199503	0.3803716522613838	clusterID=1
1791	77	1	0	0.4418474299748497	0.08412940057843431	0.5210548094037684	0.37468064367120263	clusterID=1
1792	76	1	0	0.4360336480014964	0.08516568932485599	0.5152442697878535	0.3690004010481766	clusterID=1
1800	75	1	0	0.43021986602814316	0.08621702162773932	0.5094229688818201	0.36333095370933677	clusterID=1
1807	74	1	0	0.4244060840547899	0.08728397013100893	0.5035908738500112	0.3576723358898045	clusterID=1
1812	73	1	0	0.4185923020814366	0.08836713299487228	0.4977479469393182	0.35202458682004	clusterID=1
1825	72	0	1	0.4185923020814366	0.08836713299487228	0.4977479469393182	0.35202458682004	clusterID=1
1826	71	1	0	0.4126966358549375	0.0894983655559933	0.4918266703275967	0.3462978393028927	clusterID=1
1835	70	1	0	0.4068009696284384	0.0906476517879439	0.4858938481066326	0.34058267980853396	clusterID=1
1854	69	1	0	0.40090530340193936	0.0918157149099276	0.47994942930612305	0.3348791611819728	clusterID=1
1868	68	1	0	0.3950096371754403	0.09300331330553918	0.47399335709897933	0.3291873422371408	clusterID=1
1871	67	1	0	0.3891139709489412	0.09421124297553385	0.4680255686637927	0.3235072879029371	clusterID=1
1877	66	1	0	0.38321830472244206	0.0954403401926843	0.46204599503104465	0.31783906938631773	clusterID=1
1886	65	1	0	0.377322638495943	0.09669148437933883	0.45605456091216573	0.31218276435340914	clusterID=1
1893	64	1	0	0.3714269722694439	0.09796560123071668	0.4500511845104288	0.3065384571297566	clusterID=1
1918	63	1	0	0.36553130604294476	0.09926366610973243	0.4440357773125394	0.3009062389209596	clusterID=1
1952	62	1	0	0.35963563981644564	0.10058670774227947	0.43800824385964	0.29528620805509437	clusterID=1
1959	61	1	0	0.3537399735899465	0.10193581224548413	0.4319684814962975	0.28967847024850263	clusterID=1
1974	60	1	0	0.3478443073634474	0.10331212752553694	0.4259163800958639	0.2840831388967082	clusterID=1
1982	59	0	1	0.3478443073634474	0.10331212752553694	0.4259163800958639	0.2840831388967082	clusterID=1
1986	58	1	0	0.34184699171925004	0.10476581519098101	0.41976728270009783	0.2783908383612427	clusterID=1
2011	57	1	0	0.33584967607505267	0.10625045524914628	0.4136047190600557	0.2727120840788567	clusterID=1
2073	56	1	0	0.3298523604308553	0.10776750236191873	0.40742855210469603	0.26704701749485665	clusterID=1
